Project Geographic District ,Project Building Identifier,Project School Name,Project Type,Project Description,Project Phase Name,Project Status Name,Project Phase Actual Start Date,Project Phase Planned End Date,Project Phase Actual End Date,Project Budget Amount,Final Estimate of Actual Costs Through End of Phase Amount,Total Phase Actual Spending Amount,DSF Number(s),Valid Row,Overrun Amount,Overrun Percentage,Cost Overrun
27,Q475,RICHMOND HILL HS - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A ROOM CONVERSION,Construction,PNS,,,PNS,0,0,0,DSF0001087088,FALSE,,,
27,Q475,RICHMOND HILL HS - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A ROOM CONVERSION,"CM,F&E",PNS,,,PNS,0,0,0,DSF0001087088,FALSE,,,
27,Q475,RICHMOND HILL HS - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A LIBRARY UPGRADE / FY22 RESO A LIBRARY UPGRADE,Scope,Complete,3/28/2022,12/8/2022,11/14/2022,0,15689,15689,"DSF0001033930, DSF0001033931",FALSE,,,
27,Q475,RICHMOND HILL HS - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A LIBRARY UPGRADE / FY22 RESO A LIBRARY UPGRADE,Design,Complete,11/18/2022,3/23/2023,1/13/2023,47261,134883,91707,"DSF0001033930, DSF0001033931",TRUE,44446,94.04371469,1
27,Q475,RICHMOND HILL HS - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A LIBRARY UPGRADE / FY22 RESO A LIBRARY UPGRADE,Construction,In-Progress,7/10/2023,5/4/2024,,693165,633877,206684,"DSF0001033930, DSF0001033931",TRUE,-486481,-70.18256836,0
27,Q475,RICHMOND HILL HS - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A LIBRARY UPGRADE / FY22 RESO A LIBRARY UPGRADE,"CM,F&E",In-Progress,7/10/2023,5/4/2024,,54623,79819,41144,"DSF0001033930, DSF0001033931",TRUE,-13479,-24.67641836,0
27,Q475,RICHMOND HILL H.S.,SCA Emergency Lighting,LL 41/16 COMPLIANCE,Scope,Complete,9/12/2003,9/12/2003,9/12/2003,720,784,784,DSF0000011862,TRUE,64,8.888888889,1
27,Q475,RICHMOND HILL H.S.,SCA Emergency Lighting,LL 41/16 COMPLIANCE,Design,Complete,12/1/2004,5/15/2005,4/18/2005,2600,62101,62101,DSF0000011862,TRUE,59501,2288.5,1
27,Q475,RICHMOND HILL H.S.,SCA Emergency Lighting,LL 41/16 COMPLIANCE,Construction,In-Progress,8/12/2005,10/10/2006,,77000,152341,151607,DSF0000011862,TRUE,74607,96.89220779,1
27,Q475,RICHMOND HILL H.S.,SCA Emergency Lighting,LL 41/16 COMPLIANCE,CM,In-Progress,8/12/2005,10/10/2006,,12240,26218,26218,DSF0000011862,TRUE,13978,114.1993464,1
27,Q475,RICHMOND HILL H.S.,SCA Emergency Response,SIDEWALK BRIDGE (EXT. MSNRY),Construction,Complete,8/21/2009,,5/31/2024,,,0,SCA0000007007,FALSE,,,
27,Q475,RICHMOND HILL HS - QUEENS,SCA IEH,PO18-ABATE AND REPAIR CEILING TILES IN BASEMENT CAFETERIA,Construction,Complete,12/7/2023,,1/12/2024,,432,432,SCA0000072539,FALSE,,,
27,Q475,RICHMOND HILL HS - QUEENS,SCA IEH,PO18-ABATE AND REPLACE FLOOR TILES IN ROOM 420( TEACHER'S LOUNGE ROOM),Construction,Complete,1/18/2024,,2/24/2024,,28912,22737,SCA0000072656,FALSE,,,
27,Q475,RICHMOND HILL HS - QUEENS,SCA IEH,PO18-77/27Q475 /ABATE & REPLACE 9 BY 9 TILES UNDER A 12 BY 12 TILES ROOM 128 CUSTODIAN ENGINEER,Construction,Complete,3/25/2024,,5/19/2024,,24794,2777,SCA0000072851,FALSE,,,
27,Q475,RICHMOND HILL HS - QUEENS,SCA IEH,PO18-77/27Q475/TEST WALL PLASTER  ROOM 502 IF POSITIVE ABATE AND REPAIR,Construction,In-Progress,5/22/2024,,,,1060,310,SCA0000073023,FALSE,,,
27,Q475,RICHMOND HILL HS - QUEENS,DOE - RESOA,FY22 RESO A HYDROPONICS LAB,Construction,In-Progress,1/30/2023,,,,265042,0,DSF0001033323,FALSE,,,
27,Q475,RICHMOND HILL HS - QUEENS,DOE - RESOA,FY22 RESO A SUPPLEMENTAL COOLING,Construction,In-Progress,7/3/2023,,,,407527,0,DSF0001033929,FALSE,,,
27,Q475,RICHMOND HILL HS - QUEENS,DOE - RESOA,RESO A ROOM CONVERSION,Construction,PNS,,,PNS,,302230,0,DSF0001111751,FALSE,,,
27,Q475,RICHMOND HILL HS - QUEENS,DOE - RESOA,RESO A ROOM CONVERSION,Construction,PNS,,,PNS,,320000,0,DSF0001111750,FALSE,,,
27,Q475,RICHMOND HILL HS - QUEENS,DOE - Skilled Trades,EMERGENCY STEAM LEAK REPAIRS,Construction,Complete,12/5/2023,,2/2/2024,,108511,103547,DSF0001111923,FALSE,,,
27,Q477,CURIOUS YOUNG LEARNERS PRE-K CENTER,SCA CIP,PLAYGROUND REDEVELOPMENT,Scope,Complete,3/3/2021,6/2/2021,6/3/2021,8740,18719,18719,DSF0000960731,TRUE,9979,114.1762014,1
27,Q477,CURIOUS YOUNG LEARNERS PRE-K CENTER,SCA CIP,PLAYGROUND REDEVELOPMENT,Design,Complete,6/14/2021,10/28/2021,12/2/2021,39330,61977,46509,DSF0000960731,TRUE,7179,18.2532418,1
27,Q477,CURIOUS YOUNG LEARNERS PRE-K CENTER,SCA CIP,PLAYGROUND REDEVELOPMENT,Construction,In-Progress,4/11/2022,1/5/2023,,506920,461470,374673,DSF0000960731,TRUE,-132247,-26.08833741,0
27,Q477,CURIOUS YOUNG LEARNERS PRE-K CENTER,SCA CIP,PLAYGROUND REDEVELOPMENT,"CM,F&E",In-Progress,4/11/2022,1/5/2023,,93955,84225,77131,DSF0000960731,TRUE,-16824,-17.90644457,0
27,Q477,CURIOUS YOUNG LEARNERS PRE-K CENTER,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,In-Progress,1/29/2024,,,,50832,0,DSF0001085527,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,Scope,Complete,8/5/2019,11/4/2019,11/1/2019,13900,8741,8741,DSF0000904443,TRUE,-5159,-37.11510791,0
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,Design,Complete,12/6/2019,5/8/2020,4/8/2020,69500,34968,34968,DSF0000904443,TRUE,-34532,-49.68633094,0
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,Construction,Complete,4/21/2021,2/14/2022,2/7/2024,1563750,1483777,1466277,DSF0000904443,TRUE,-97473,-6.233285372,0
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,"CM,F&E",Complete,4/21/2021,2/14/2022,2/7/2024,97300,85766,73830,DSF0000904443,TRUE,-23470,-24.12127441,0
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A SCIENCE LAB UPGRADE,Scope,PNS,,,PNS,0,0,0,DSF0001033932,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A SCIENCE LAB UPGRADE,Design,PNS,,,PNS,0,0,0,DSF0001033932,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A SCIENCE LAB UPGRADE,Construction,PNS,,,PNS,0,0,0,DSF0001033932,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A SCIENCE LAB UPGRADE,"CM,F&E",PNS,,,PNS,0,0,0,DSF0001033932,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A LOCKER ROOM UPGRADE,Scope,PNS,,,PNS,0,0,0,DSF0001087090,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A LOCKER ROOM UPGRADE,Design,PNS,,,PNS,0,0,0,DSF0001087090,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A LOCKER ROOM UPGRADE,Construction,PNS,,,PNS,0,0,0,DSF0001087090,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A LOCKER ROOM UPGRADE,"CM,F&E",PNS,,,PNS,0,0,0,DSF0001087090,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,FY24 RESO A LOCKER ROOM UPGRADE,Scope,In-Progress,11/27/2023,3/29/2024,,0,14201,364,DSF0001086550,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,FY24 RESO A LOCKER ROOM UPGRADE,Design,PNS,,,PNS,60000,45799,1456,DSF0001086550,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,FY24 RESO A LOCKER ROOM UPGRADE,Construction,PNS,,,PNS,880000,880000,0,DSF0001086550,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,FY24 RESO A LOCKER ROOM UPGRADE,"CM,F&E",PNS,,,PNS,60000,60000,0,DSF0001086550,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A SCIENCE LAB UPGRADE,Scope,PNS,,,PNS,0,0,0,DSF0001083858,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A SCIENCE LAB UPGRADE,Design,PNS,,,PNS,0,0,0,DSF0001083858,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A SCIENCE LAB UPGRADE,Construction,PNS,,,PNS,0,0,0,DSF0001083858,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A SCIENCE LAB UPGRADE,"CM,F&E",PNS,,,PNS,0,0,0,DSF0001083858,FALSE,,,
27,Q480,JOHN ADAMS HS,SCA Emergency Lighting,LL 41/16 COMPLIANCE,Scope,Complete,9/12/2003,9/12/2003,9/12/2003,720,205,205,DSF0000012011,TRUE,-515,-71.52777778,0
27,Q480,JOHN ADAMS HS,SCA Emergency Lighting,LL 41/16 COMPLIANCE,Design,Complete,12/1/2004,5/15/2005,4/18/2005,2600,25502,25502,DSF0000012011,TRUE,22902,880.8461538,1
27,Q480,JOHN ADAMS HS,SCA Emergency Lighting,LL 41/16 COMPLIANCE,Construction,In-Progress,7/15/2007,5/30/2008,,77000,148429,148276,DSF0000012011,TRUE,71276,92.56623377,1
27,Q480,JOHN ADAMS HS,SCA Emergency Lighting,LL 41/16 COMPLIANCE,CM,In-Progress,7/15/2007,5/30/2008,,12240,47259,47259,DSF0000012011,TRUE,35019,286.1029412,1
27,Q480,JOHN ADAMS HS - QUEENS,SCA IEH,SOIL INVESTIGATION AND REMEDIATION,Construction,Complete,5/5/2015,,3/25/2024,,61694,61537,DSF0000822000,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,SCA IEH,PO18-ABATE WALL BEHIND KITCHEN SINK APPROX 3 SQ FEET / AREA MARKED OUT CONTACT BLAKERAM@SCHOOLS.NYC.,Construction,Complete,10/20/2023,,1/12/2024,,330,330,SCA0000072424,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,SCA IEH,"PO18-NEED 15 LINEAR FEET OF ACM ABATED IN FRONT OF ROOM 112, ACM IS IN THE SHROUD  PAINTED IN BLACK",Construction,Complete,3/22/2024,,3/24/2024,,19680,2366,SCA0000072841,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,DIIT - RESOA,FY23 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,10/25/2023,,1/8/2024,,50000,49822,DSF0001036062,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,DOE - RESOA,FY18 RESO A ROOM CONVERSION,Construction,PNS,,,PNS,,150000,0,DSF0000866436,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,DOE - RESOA,FY22 RESO A SCIENCE LAB UPGRADE,Construction,In-Progress,4/30/2024,,,,484515,0,DSF0001033933,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,DOE - RESOA,FY23 RESO A HYDROPONICS LAB,Construction,PNS,,,PNS,,175000,0,DSF0001035244,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,DOE - RESOA,FY23 RESO A PLAYGROUND UPGRADE,Construction,PNS,,,PNS,,200000,0,DSF0001035245,FALSE,,,
27,Q480,JOHN ADAMS HS - QUEENS,DOE - Skilled Trades,REPLACE SWIMMING POOL RAW WATER TANK,Construction,In-Progress,8/27/2019,,,,96475,0,DSF0000904449,FALSE,,,
27,Q481,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A ATHLETIC FIELDS,Scope,PNS,,,PNS,0,0,0,DSF0001087089,FALSE,,,
27,Q481,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A ATHLETIC FIELDS,Design,PNS,,,PNS,0,0,0,DSF0001087089,FALSE,,,
27,Q481,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A ATHLETIC FIELDS,Construction,PNS,,,PNS,0,0,0,DSF0001087089,FALSE,,,
27,Q481,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A ATHLETIC FIELDS,"CM,F&E",PNS,,,PNS,0,0,0,DSF0001087089,FALSE,,,
27,Q481,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,FY24 RESO A ATHLETIC FIELDS,Scope,In-Progress,11/27/2023,2/28/2024,,0,6468,703,DSF0001086549,FALSE,,,
27,Q481,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,FY24 RESO A ATHLETIC FIELDS,Design,PNS,,,PNS,6000,2810,2810,DSF0001086549,FALSE,,,
27,Q481,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,FY24 RESO A ATHLETIC FIELDS,Construction,PNS,,,PNS,88000,88000,745,DSF0001086549,FALSE,,,
27,Q481,JOHN ADAMS HS - QUEENS,SCA CIP RESOA,FY24 RESO A ATHLETIC FIELDS,"CM,F&E",PNS,,,PNS,6000,6000,3385,DSF0001086549,FALSE,,,
27,Q486,CURIOUS YOUNG LEARNERS PRE-K CENTER,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,In-Progress,1/8/2024,,,,50832,0,DSF0001085529,FALSE,,,
27,Q509,P.S. @ 101-11 104 STREET - QUEENS,SCA Lease Site Improvement,LEASE / LEASED SITE- MULTIPURPOSE ROOM UPGRADE,Scope,Complete,6/9/2022,10/19/2022,10/19/2022,234660,226780,226780,"DSF0000889273, DSF0000889273",TRUE,-7880,-3.358049945,0
27,Q509,P.S. @ 101-11 104 STREET - QUEENS,SCA Lease Site Improvement,LEASE / LEASED SITE- MULTIPURPOSE ROOM UPGRADE,Design,Complete,10/19/2022,3/23/2023,4/10/2023,1055970,546470,371502,"DSF0000889273, DSF0000889273",TRUE,-684468,-64.8188869,0
27,Q509,P.S. @ 101-11 104 STREET - QUEENS,SCA Lease Site Improvement,LEASE / LEASED SITE- MULTIPURPOSE ROOM UPGRADE,Construction,In-Progress,7/12/2023,9/3/2025,,13316955,12188411,4705466,"DSF0000889273, DSF0000889273",TRUE,-8611489,-64.66560111,0
27,Q509,P.S. @ 101-11 104 STREET - QUEENS,SCA Lease Site Improvement,LEASE / LEASED SITE- MULTIPURPOSE ROOM UPGRADE,"CM,F&E",In-Progress,7/12/2023,9/3/2025,,1877280,1062103,169479,"DSF0000889273, DSF0000889273",TRUE,-1707801,-90.97209793,0
27,Q578,P.S. @ 120-08 JAMAICA AVENUE - QUEENS,SCA Capacity,NEW SCHOOL,Scope,Complete,1/23/2024,6/26/2024,6/26/2024,,1352842,739541,DSF0000798206,FALSE,,,
27,Q578,P.S. @ 120-08 JAMAICA AVENUE - QUEENS,SCA Capacity,NEW SCHOOL,Design,In-Progress,6/27/2024,2/24/2025,,,113924,88924,DSF0000798206,FALSE,,,
27,Q578,P.S. @ 120-08 JAMAICA AVENUE - QUEENS,SCA Capacity,NEW SCHOOL,Construction,PNS,,,PNS,,891497,538208,DSF0000798206,FALSE,,,
27,Q578,P.S. @ 120-08 JAMAICA AVENUE - QUEENS,SCA Capacity,NEW SCHOOL,"CM,Art,F&E",PNS,,,PNS,,480326,444447,DSF0000798206,FALSE,,,
27,Q578,P.S. @ 120-08 JAMAICA AVENUE - QUEENS,SCA CIP,DEMOLITION,Scope,Complete,3/26/2024,3/26/2024,3/26/2024,,3328,3328,DSF0000798206,FALSE,,,
27,Q578,P.S. @ 120-08 JAMAICA AVENUE - QUEENS,SCA CIP,DEMOLITION,Design,In-Progress,3/27/2024,6/26/2024,,,13312,13312,DSF0000798206,FALSE,,,
27,Q578,P.S. @ 120-08 JAMAICA AVENUE - QUEENS,SCA CIP,DEMOLITION,Construction,PNS,,,PNS,,225692,1670,DSF0000798206,FALSE,,,
27,Q578,P.S. @ 120-08 JAMAICA AVENUE - QUEENS,SCA CIP,DEMOLITION,"CM,F&E",PNS,,,PNS,0,48666,48282,DSF0000798206,FALSE,,,
27,Q578,P.S. @ 120-08 JAMAICA AVENUE - QUEENS,SCA CIP,DEMOLITION,Scope,Complete,5/16/2024,5/16/2024,5/16/2024,,0,0,DSF0000798206,FALSE,,,
27,Q578,P.S. @ 120-08 JAMAICA AVENUE - QUEENS,SCA CIP,DEMOLITION,Design,In-Progress,5/17/2024,8/30/2024,,,0,0,DSF0000798206,FALSE,,,
27,Q578,P.S. @ 120-08 JAMAICA AVENUE - QUEENS,SCA CIP,DEMOLITION,Construction,PNS,,,PNS,,2850,0,DSF0000798206,FALSE,,,
27,Q578,P.S. @ 120-08 JAMAICA AVENUE - QUEENS,SCA CIP,DEMOLITION,"CM,F&E",PNS,,,PNS,0,1320,1320,DSF0000798206,FALSE,,,
27,Q593,P.S. 47 - QUEENS,SCA CIP,PATH OF TRAVEL,Scope,Complete,1/3/2024,4/4/2024,3/20/2024,2918,284,284,DSF0000911857,TRUE,-2634,-90.26730637,0
27,Q593,P.S. 47 - QUEENS,SCA CIP,PATH OF TRAVEL,Design,PNS,,,PNS,13132,13132,1138,DSF0000911857,FALSE,,,
27,Q593,P.S. 47 - QUEENS,SCA CIP,PATH OF TRAVEL,Construction,PNS,,,PNS,169261,169261,0,DSF0000911857,FALSE,,,
27,Q593,P.S. 47 - QUEENS,SCA CIP,PATH OF TRAVEL,"CM,F&E",PNS,,,PNS,31372,31372,1984,DSF0000911857,FALSE,,,
27,Q593,P.S. 47 - QUEENS,SCA CIP RESOA,FY23 RESO A PLAYGROUND YARD RENOVATION,Scope,In-Progress,7/7/2023,10/5/2023,,0,46889,17166,DSF0001035992,FALSE,,,
27,Q593,P.S. 47 - QUEENS,SCA CIP RESOA,FY23 RESO A PLAYGROUND YARD RENOVATION,Design,PNS,,,PNS,30000,4675,4675,DSF0001035992,FALSE,,,
27,Q593,P.S. 47 - QUEENS,SCA CIP RESOA,FY23 RESO A PLAYGROUND YARD RENOVATION,Construction,PNS,,,PNS,440000,440000,439,DSF0001035992,FALSE,,,
27,Q593,P.S. 47 - QUEENS,SCA CIP RESOA,FY23 RESO A PLAYGROUND YARD RENOVATION,"CM,F&E",PNS,,,PNS,30000,30000,2684,DSF0001035992,FALSE,,,
27,Q593,P.S. @ 140 BEACH 112 STREET - QUEENS,DOE Managed PRE-K,PHASE I SWING SPACE WORK,Construction,In-Progress,5/8/2020,,,,3000000,0,DSF0000911857,FALSE,,,
27,Q650,"HS FOR CONST.TRADES,ENGG.,& ARCH-Q",SCA CIP RESOA,FY19 RESO A AUDITORIUM UPGRADE,Scope,Complete,2/27/2019,6/27/2019,5/31/2019,0,14783,14783,DSF0000890934,FALSE,,,
27,Q650,"HS FOR CONST.TRADES,ENGG.,& ARCH-Q",SCA CIP RESOA,FY19 RESO A AUDITORIUM UPGRADE,Design,Complete,6/6/2019,11/6/2019,5/15/2020,41805,78714,75064,DSF0000890934,TRUE,33259,79.5574692,1
27,Q650,"HS FOR CONST.TRADES,ENGG.,& ARCH-Q",SCA CIP RESOA,FY19 RESO A AUDITORIUM UPGRADE,Construction,In-Progress,2/8/2022,11/4/2022,,613140,478780,421400,DSF0000890934,TRUE,-191740,-31.27181394,0
27,Q650,"HS FOR CONST.TRADES,ENGG.,& ARCH-Q",SCA CIP RESOA,FY19 RESO A AUDITORIUM UPGRADE,"CM,F&E",In-Progress,2/8/2022,11/4/2022,,41805,56243,54292,DSF0000890934,TRUE,12487,29.86963282,1
27,Q650,"HS FOR CONST.TRADES,ENGG.,& ARCH-Q",DOE - RESOA,FY21 RESO A GYMNASIUM UPGRADE,Construction,In-Progress,7/31/2023,,,,179136,0,DSF0001008136,FALSE,,,
27,Q650,"HS FOR CONST.TRADES,ENGG.,& ARCH-Q",DOE - Skilled Trades,CAFETERIA ENHANCEMENT EXPERIENCE,Construction,In-Progress,2/19/2024,,,,469072,0,DSF0001085762,FALSE,,,
27,Q781,SUCCESS ACADEMY CHARTER SCHOOL - SOUTH JAMAICA,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,6/24/2020,10/23/2020,9/23/2020,2400,3740,3740,DSF0000960777,TRUE,1340,55.83333333,1
27,Q781,SUCCESS ACADEMY CHARTER SCHOOL - SOUTH JAMAICA,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,9/23/2020,3/19/2021,5/5/2021,10800,14959,14959,DSF0000960777,TRUE,4159,38.50925926,1
27,Q781,SUCCESS ACADEMY CHARTER SCHOOL - SOUTH JAMAICA,SCA CIP,IPDVS CAMERA INSTALLATION,Construction,In-Progress,5/20/2022,3/15/2023,,139200,127893,111187,DSF0000960777,TRUE,-28013,-20.12428161,0
27,Q781,SUCCESS ACADEMY CHARTER SCHOOL - SOUTH JAMAICA,SCA CIP,IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,5/20/2022,3/15/2023,,113026,114821,112880,DSF0000960777,TRUE,-146,-0.129173818,0
27,Q781,SUCCESS ACADEMY CHARTER SCHOOL - SOUTH JAMAICA,DOE - RESOA,FY21 RESO A PLAYGROUND UPGRADE,Construction,PNS,,,PNS,,500000,0,DSF0001008139,FALSE,,,
27,Q816,Q256 SPED - QUEENS,SCA CIP,PHASE III  WORK- DEMO AND PLAYGROUND REDEVELOPMENT,Scope,Complete,5/8/2018,8/7/2018,5/8/2018,109140,2097,2097,DSF0000843866,TRUE,-107043,-98.07861462,0
27,Q816,Q256 SPED - QUEENS,SCA CIP,PHASE III  WORK- DEMO AND PLAYGROUND REDEVELOPMENT,Design,Complete,5/9/2018,9/24/2018,5/9/2018,436558,88593,69557,DSF0000843866,TRUE,-367001,-84.06695101,0
27,Q816,Q256 SPED - QUEENS,SCA CIP,PHASE III  WORK- DEMO AND PLAYGROUND REDEVELOPMENT,Construction,In-Progress,8/16/2021,2/6/2023,,8185466,7535328,6553917,DSF0000843866,TRUE,-1631549,-19.93226775,0
27,Q816,Q256 SPED - QUEENS,SCA CIP,PHASE III  WORK- DEMO AND PLAYGROUND REDEVELOPMENT,"CM,F&E",In-Progress,8/16/2021,2/6/2023,,509318,214494,184093,DSF0000843866,TRUE,-325225,-63.85499825,0
27,Q816,Q256 SPED - QUEENS,Fast Track Projects,EMERGENCY PROTECTIVE MEASURES - HURRICANE SANDY,Construction,In-Progress,10/31/2012,,,,3425590,3425235,SCA0000023477,FALSE,,,
27,Q884,P.S. 65 - QUEENS,SCA IEH,PO18-SAFE ACCESS ABATEMENT,Construction,In-Progress,3/26/2024,,,,0,0,SCA0000072860,FALSE,,,
27,Q884,P.S. 65 - QUEENS,DIIT - RESOA,FY22 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,200000,0,DSF0001033262,FALSE,,,
27,Q884,P.S. 65 - QUEENS,DIIT - RESOA,FY23 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,50000,0,DSF0001036090,FALSE,,,
27,Q884,P.S. 65 - QUEENS,DOE - RESOA,FY24 RESO A ROOM CONVERSION,Construction,PNS,,,PNS,,300000,0,DSF0001086587,FALSE,,,
27,QAAT,CHALLENGE PREP CHARTER SCHOOL - QUEENS,DIIT - RESOA,FY21 RESO A TECHNOLOGY UPGRADES,Purch & Install,In-Progress,9/1/2021,,,,100000,0,DSF0001008178,FALSE,,,
27,QAAT,CHALLENGE PREP CHARTER SCHOOL - QUEENS,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,500000,0,DSF0001086590,FALSE,,,
27,QMAD,PENINSULA PREPARATORY ACADEMY CHARTER SCHOOL - QUEENS,SCA Furniture & Equipment,FY22 RESO A MOBILE SCIENCE LABS,F&E,PNS,,,PNS,60000,60000,0,DSF0001033837,FALSE,,,
27,QMAD,PENINSULA PREPARATORY ACADEMY CHARTER SCHOOL - QUEENS,DIIT - RESOA,FY22 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,80000,0,DSF0001033838,FALSE,,,
28,Q003,P.S. 303 - QUEENS,SCA CIP,ROOF REPLACEMENT / PARAPETS / EXTERIOR MASONRY,Scope,Complete,2/14/2020,6/30/2020,3/9/2021,50630,79588,79588,"DSF0000945992, DSF0000994798, DSF0000994799",TRUE,28958,57.19533873,1
28,Q003,P.S. 303 - QUEENS,SCA CIP,ROOF REPLACEMENT / PARAPETS / EXTERIOR MASONRY,Design,Complete,4/6/2021,9/3/2021,10/21/2021,253151,449197,449188,"DSF0000945992, DSF0000994798, DSF0000994799",TRUE,196037,77.43876185,1
28,Q003,P.S. 303 - QUEENS,SCA CIP,ROOF REPLACEMENT / PARAPETS / EXTERIOR MASONRY,Construction,In-Progress,4/14/2022,10/5/2023,,5695875,5239741,4853545,"DSF0000945992, DSF0000994798, DSF0000994799",TRUE,-842330,-14.78842145,0
28,Q003,P.S. 303 - QUEENS,SCA CIP,ROOF REPLACEMENT / PARAPETS / EXTERIOR MASONRY,"CM,F&E",In-Progress,4/14/2022,10/5/2023,,354411,752731,717466,"DSF0000945992, DSF0000994798, DSF0000994799",TRUE,363055,102.4389762,1
28,Q003,P.S. 303 - QUEENS,DOE - RESOA,FY22 RESO A STEM LAB,Construction,PNS,,,PNS,,351039,0,DSF0001033898,FALSE,,,
28,Q008,J.H.S. 8 - QUEENS,SCA CIP,ROOFS / FLOOD ELIMINATION / PARAPETS / EXTERIOR MASONRY,Scope,Complete,6/22/2023,11/7/2023,12/5/2023,107824,234610,234610,"DSF0001071341, DSF0001099048, DSF0001099052, DSF0001099053",TRUE,126786,117.5860662,1
28,Q008,J.H.S. 8 - QUEENS,SCA CIP,ROOFS / FLOOD ELIMINATION / PARAPETS / EXTERIOR MASONRY,Design,In-Progress,1/2/2024,6/3/2024,,539122,593185,203600,"DSF0001071341, DSF0001099048, DSF0001099052, DSF0001099053",TRUE,-335522,-62.23489303,0
28,Q008,J.H.S. 8 - QUEENS,SCA CIP,ROOFS / FLOOD ELIMINATION / PARAPETS / EXTERIOR MASONRY,Construction,PNS,,,PNS,12130239,12131659,185,"DSF0001071341, DSF0001099048, DSF0001099052, DSF0001099053",FALSE,,,
