Project Geographic District ,Project Building Identifier,Project School Name,Project Type ,Project Description,Project Phase Name,Project Status Name,Project Phase Actual Start Date,Project Phase Planned End Date,Project Phase Actual End Date,Project Budget Amount,Final Estimate of Actual Costs Through End of Phase Amount,Total Phase Actual Spending Amount,DSF Number(s),Valid Row,Overrun Amount,Overrun Percentage,Cost Overrun
31,R043,I.S./J.H.S. 63 - STATEN ISLAND,DIIT - RESOA,FY22 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,2022-06-07,,12/4/2022,,175000.0,175000.0,DSF0001034002,False,,,
31,R043,G MCCOWN EXPEDITIONARY LRNG SCL- R,DIIT - RESOA,FY23 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,2023-10-24,,1/7/2024,,54075.0,54075.0,DSF0001036130,False,,,
31,R043,G MCCOWN EXPEDITIONARY LRNG SCL- R,DIIT - RESOA,FY23 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,2023-10-24,,1/7/2024,,100000.0,99460.0,DSF0001036131,False,,,
31,R043,I.S./J.H.S. 63 - STATEN ISLAND,DIIT - RESOA,FY23 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,2023-11-07,,1/18/2024,,54175.0,54175.0,DSF0001036156,False,,,
31,R043,G MCCOWN EXPEDITIONARY LRNG SCL- R,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,50000.0,0.0,DSF0001086630,False,,,
31,R043,CSI HS FOR INTERNATIONAL STUDIES - R,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,100000.0,0.0,DSF0001086631,False,,,
31,R043,I.S./J.H.S. 63 - STATEN ISLAND,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,100000.0,0.0,DSF0001086632,False,,,
31,R043,R721 SPED - STATEN ISLAND,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,160000.0,0.0,DSF0001086633,False,,,
31,R043,I.S./J.H.S. 63 - STATEN ISLAND,DOE - RESOA,FY23 RESO A WATER FOUNTAIN UPGRADES,Construction,In-Progress,2023-09-01,,,,87989.0,0.0,DSF0001036129,False,,,
31,R043,I.S./J.H.S. 63 - STATEN ISLAND,DOE - RESOA,FY24 RESO A ROOM CONVERSION,Construction,In-Progress,2024-03-22,,,,300000.0,0.0,DSF0001086634,False,,,
31,R043,CSI HS FOR INTERNATIONAL STUDIES - R,DOE - Skilled Trades,RTU COMPRESSOR REPLACEMENT,Construction,In-Progress,2023-06-08,,,,95581.0,98766.0,DSF0001085198,False,,,
31,R044,P.S. 44 - STATEN ISLAND,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,In-Progress,2024-03-04,,,,80000.0,80000.0,DSF0001086636,False,,,
31,R044,P.S. 44 - STATEN ISLAND,DOE - RESOA,FY20 RESO A ROOM CONVERSION,Construction,In-Progress,2022-07-19,,,,54780.0,0.0,DSF0000913137,False,,,
31,R044,P.S. 44 - STATEN ISLAND,DOE - RESOA,FY23 RESO A CAFETERIA UPGRADE,Construction,In-Progress,2023-05-17,,,,86747.0,0.0,DSF0001035350,False,,,
31,R044,P.S. 44 - STATEN ISLAND,DOE - RESOA,FY24 RESO A AUDITORIUM UPGRADE,Construction,PNS,,,PNS,,152225.0,0.0,DSF0001086635,False,,,
31,R044,P.S. 44 - STATEN ISLAND,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,2024-04-10,,4/17/2024,,65832.0,9421.0,DSF0001084447,False,,,
31,R045,P.S. 45 - STATEN ISLAND,DIIT - IPDVS,DIIT IPDVS SERVER REFRESH,Purch & Install,Complete,2022-10-20,,12/15/2022,,50000.0,38708.0,DSF0001034845,False,,,
31,R045,P.S. 45 - STATEN ISLAND,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,2024-03-04,,5/1/2024,,330000.0,330000.0,DSF0001086637,False,,,
31,R045,P.S. 45 - STATEN ISLAND,DOE - RESOA,FY14 RESO A FENCING,Construction,In-Progress,2014-08-28,,,,109262.0,0.0,DSF0000798696,False,,,
31,R045,P.S. 45 - STATEN ISLAND,DOE - RESOA,FY21 RESO A WATER FOUNTAIN UPGRADES,Construction,Complete,2022-08-11,,9/27/2022,,46880.0,50042.0,DSF0001008352,False,,,
31,R045,P.S. 45 - STATEN ISLAND,DOE - RESOA,FY23 RESO A FENCING UPGRADE,Construction,PNS,,,PNS,,200000.0,0.0,DSF0001035261,False,,,
31,R045,P.S. 45 - STATEN ISLAND,DOE - RESOA,RESO A ROOM CONVERSION,Construction,In-Progress,2024-01-22,,,,180000.0,1229.0,DSF0001112048,False,,,
31,R045,P.S. 45 - STATEN ISLAND,DOE - Skilled Trades,ACE BOILER CONTROLS UPGRADE,Construction,In-Progress,2021-06-14,,,,60921.0,0.0,DSF0000866135,False,,,
31,R045,P.S. 45 - STATEN ISLAND,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,2024-05-10,,5/17/2024,,65832.0,13449.0,DSF0001084448,False,,,
31,R046,P.S. 46 - STATEN ISLAND,SCA CIP RESOA,FY21 RESO A ROOM CONVERSION / PATH OF TRAVEL RESO A ROOM CONVERSION,Scope,Complete,2021-06-25,2022-02-17,3/10/2022,0.0,21178.0,21178.0,"DSF0000961488, DSF0001007734",False,,,
31,R046,P.S. 46 - STATEN ISLAND,SCA CIP RESOA,FY21 RESO A ROOM CONVERSION / PATH OF TRAVEL RESO A ROOM CONVERSION,Design,Complete,2022-03-11,2022-07-14,5/11/2022,43494.0,53363.0,53363.0,"DSF0000961488, DSF0001007734",True,9869.0,22.69048604405205,1.0
31,R046,P.S. 46 - STATEN ISLAND,SCA CIP RESOA,FY21 RESO A ROOM CONVERSION / PATH OF TRAVEL RESO A ROOM CONVERSION,Construction,Complete,2023-05-10,2024-04-03,2/22/2024,637908.0,289922.0,229352.0,"DSF0000961488, DSF0001007734",True,-408556.0,-64.0462261015695,0.0
31,R046,P.S. 46 - STATEN ISLAND,SCA CIP RESOA,FY21 RESO A ROOM CONVERSION / PATH OF TRAVEL RESO A ROOM CONVERSION,"CM,F&E",Complete,2023-05-10,2024-04-03,2/22/2024,79697.0,90934.0,86823.0,"DSF0000961488, DSF0001007734",True,7126.0,8.94136542153406,1.0
31,R046,P.S. 46 - STATEN ISLAND,SCA CIP RESOA,PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,Scope,PNS,,,PNS,0.0,0.0,0.0,DSF0001087104,False,,,
31,R046,P.S. 46 - STATEN ISLAND,SCA CIP RESOA,PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,Design,PNS,,,PNS,0.0,0.0,0.0,DSF0001087104,False,,,
31,R046,P.S. 46 - STATEN ISLAND,SCA CIP RESOA,PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,Construction,PNS,,,PNS,0.0,0.0,0.0,DSF0001087104,False,,,
31,R046,P.S. 46 - STATEN ISLAND,SCA CIP RESOA,PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,"CM,F&E",PNS,,,PNS,0.0,0.0,0.0,DSF0001087104,False,,,
31,R046,P.S. 46 - STATEN ISLAND,SCA Furniture & Equipment,FY23 RESO A MOBILE SCIENCE LAB,F&E,PNS,,,PNS,75000.0,75000.0,0.0,DSF0001036132,False,,,
31,R046,P.S. 46 - STATEN ISLAND,Fast Track Projects,FY18 RESO A ROOM CONVERSIONS/PARTITIONING,Construction,In-Progress,2021-05-18,,,,2575535.0,2504045.0,DSF0000866381,False,,,
31,R046,P.S. 46 - STATEN ISLAND,DIIT - IPDVS,DIIT IPDVS SERVER REFRESH,Purch & Install,Complete,2022-10-19,,12/29/2022,,50000.0,36074.0,DSF0001034846,False,,,
31,R046,P.S. 46 - STATEN ISLAND,DIIT - RESOA,FY14 RESO A IP SURVEILLANCE CAMERA,Purch & Install,PNS,,,PNS,,250000.0,0.0,DSF0000799346,False,,,
31,R046,P.S. 46 - STATEN ISLAND,DIIT - RESOA,FY23 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,2024-01-06,,4/5/2024,,75000.0,74992.0,DSF0001033989,False,,,
31,R046,P.S. 46 - STATEN ISLAND,DOE - RESOA,FY24 RESO A PLAYGROUND UPGRADE,Construction,PNS,,,PNS,,700000.0,0.0,DSF0001086638,False,,,
31,R048,NAPLES STREET ELEMENTARY SCHOOL - R,SCA CIP,WATER PENETRATION IN BASEMENT / PARAPETS / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / ROOFS / EXTERIOR MASONRY,Scope,Complete,2017-09-13,2019-02-01,2/19/2019,170358.0,268452.0,246492.0,"DSF0000860113, DSF0000905572, DSF0000798346, DSF0000792908, DSF0000905571, DSF0000905573",True,76134.0,44.690592751734584,1.0
31,R048,NAPLES STREET ELEMENTARY SCHOOL - R,SCA CIP,WATER PENETRATION IN BASEMENT / PARAPETS / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / ROOFS / EXTERIOR MASONRY,Design,Complete,2019-02-19,2019-07-19,5/16/2019,757717.0,982955.0,838042.0,"DSF0000860113, DSF0000905572, DSF0000798346, DSF0000792908, DSF0000905571, DSF0000905573",True,80325.0,10.600923563810763,1.0
31,R048,NAPLES STREET ELEMENTARY SCHOOL - R,SCA CIP,WATER PENETRATION IN BASEMENT / PARAPETS / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / ROOFS / EXTERIOR MASONRY,Construction,In-Progress,2020-02-10,2022-02-08,,15637502.0,15343629.0,14250868.0,"DSF0000860113, DSF0000905572, DSF0000798346, DSF0000792908, DSF0000905571, DSF0000905573",True,-1386634.0,-8.867362574917657,0.0
31,R048,NAPLES STREET ELEMENTARY SCHOOL - R,SCA CIP,WATER PENETRATION IN BASEMENT / PARAPETS / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / ROOFS / EXTERIOR MASONRY,"CM,F&E",In-Progress,2020-02-10,2022-02-08,,973000.0,1275953.0,1223406.0,"DSF0000860113, DSF0000905572, DSF0000798346, DSF0000792908, DSF0000905571, DSF0000905573",True,250406.0,25.73545734840699,1.0
31,R048,P.S. 48 - STATEN ISLAND,DIIT - RESOA,FY23 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,2023-11-19,,3/25/2024,,75000.0,149991.0,DSF0001036133,False,,,
31,R048,NAPLES STREET ELEMENTARY SCHOOL - R,DOE - RESOA,FY18 RESO A PLAYGROUNDS,Construction,In-Progress,2021-08-13,,,,272116.0,0.0,DSF0000866372,False,,,
31,R048,NAPLES STREET ELEMENTARY SCHOOL - R,DOE - RESOA,FY21 RESO A FLOORING,Construction,PNS,,,PNS,,88958.0,0.0,DSF0000961477,False,,,
31,R048,NAPLES STREET ELEMENTARY SCHOOL - R,DOE - RESOA,FY22 RESO A ROOM CONVERSION,Construction,PNS,,,PNS,,75000.0,0.0,DSF0001083871,False,,,
31,R048,NAPLES STREET ELEMENTARY SCHOOL - R,DOE - RESOA,FY24 RESO A PLAYGROUND UPGRADE,Construction,PNS,,,PNS,,50000.0,0.0,DSF0001086639,False,,,
31,R048,NAPLES STREET ELEMENTARY SCHOOL - R,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,2024-04-22,,5/3/2024,,65832.0,14713.0,DSF0001084450,False,,,
31,R049,I.S. 49 - STATEN ISLAND,SCA IEH,"PO18-TEST FOR ACM, LOOSE PLASTER CEILING IN STAIRWELL 'A' , 1ST FLOOR APPROX. 2 SQ. FT. SECTION CAME",Construction,In-Progress,2023-12-22,,,,4829.0,1729.0,SCA0000072589,False,,,
31,R049,I.S. 49 - STATEN ISLAND,Fast Track Projects,COVID VENTILATION,Construction,In-Progress,2020-10-02,,,,376561.0,361418.0,DSF0000961049,False,,,
31,R049,I.S. 49 - STATEN ISLAND,DIIT - RESOA,FY23 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,2023-06-07,,9/15/2023,,113000.0,113000.0,DSF0001036134,False,,,
31,R049,I.S. 49 - STATEN ISLAND,DOE - RESOA,FY19 RESO A CAFETERIA UPGRADE,Construction,In-Progress,2022-07-26,,,,33275.0,0.0,DSF0000912361,False,,,
31,R049,I.S. 49 - STATEN ISLAND,DOE - RESOA,FY 19 RESO A AUDITORIUM UPGRADE,Construction,In-Progress,2022-07-27,,,,60461.0,0.0,DSF0000912362,False,,,
31,R049,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND - R,DOE - RESOA,FY21 RESO A ROOM CONVERSION,Construction,PNS,,,PNS,,150000.0,0.0,DSF0000961454,False,,,
31,R049,I.S. 49 - STATEN ISLAND,DOE - RESOA,FY22 RESO A (MA) SCIENCE LAB,Construction,PNS,,,PNS,,100000.0,0.0,DSF0001032962,False,,,
31,R049,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND - R,DOE - RESOA,FY23 RESO A AUDITORIUM UPGRADE,Construction,PNS,,,PNS,,200000.0,0.0,DSF0001035347,False,,,
31,R049,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND - R,DOE - Skilled Trades,CAFETERIA ENHANCEMENT EXPERIENCE,Construction,In-Progress,2024-03-01,,,,563042.0,0.0,DSF0001085765,False,,,
31,R050,P.S. 50 - STATEN ISLAND,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,75000.0,0.0,DSF0001086641,False,,,
31,R050,P.S. 50 - STATEN ISLAND,DOE - RESOA,FY22 RESO A (MA) ROOM CONVERSION,Construction,In-Progress,2023-11-07,,,,500247.0,0.0,DSF0001032978,False,,,
31,R050,P.S. 50 - STATEN ISLAND,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,2023-09-20,,3/26/2024,,65832.0,10062.0,DSF0001084451,False,,,
31,R051,I.S. 51 - STATEN ISLAND,SCA CIP RESOA,RESO A PLAYGROUND UPGRADE,Scope,Complete,2019-11-01,2020-02-05,6/23/2021,0.0,48089.0,48089.0,DSF0000958383,False,,,
31,R051,I.S. 51 - STATEN ISLAND,SCA CIP RESOA,RESO A PLAYGROUND UPGRADE,Design,Complete,2021-06-30,2021-11-16,2/2/2023,247935.0,85499.0,83380.0,DSF0000958383,True,-164555.0,-66.37021800068567,0.0
31,R051,I.S. 51 - STATEN ISLAND,SCA CIP RESOA,RESO A PLAYGROUND UPGRADE,Construction,PNS,,,PNS,3636381.0,2017377.0,44128.0,DSF0000958383,False,,,
31,R051,I.S. 51 - STATEN ISLAND,SCA CIP RESOA,RESO A PLAYGROUND UPGRADE,"CM,F&E",PNS,,,PNS,247935.0,137548.0,30800.0,DSF0000958383,False,,,
31,R051,I.S. 51 - STATEN ISLAND,DIIT - RESOA,FY22 RESO A TECHNOLOGY UPGRADE,Purch & Install,In-Progress,2023-11-10,,,,75000.0,0.0,DSF0001033993,False,,,
31,R051,I.S. 51 - STATEN ISLAND,DIIT - RESOA,FY23 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,2023-11-10,,4/17/2024,,75000.0,75000.0,DSF0001036136,False,,,
31,R051,I.S. 51 - STATEN ISLAND,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,75000.0,0.0,DSF0001086642,False,,,
31,R051,I.S. 51 - STATEN ISLAND,DOE - RESOA,FY20 RESO A AUDITORIUM UPGRADE,Construction,In-Progress,2019-12-27,,,,3710.0,0.0,DSF0000913470,False,,,
31,R051,I.S. 51 - STATEN ISLAND,DOE - RESOA,FY22 RESO A (MA) AUDITORIUM UPGRADE,Construction,In-Progress,2022-11-10,,,,260234.0,0.0,DSF0001032963,False,,,
31,R051,I.S. 51 - STATEN ISLAND,DOE - Skilled Trades,EMERGENCY POWER FOR QUICK CONNECT PROGRAM,Construction,In-Progress,2021-08-06,,,,397298.0,0.0,DSF0000912213,False,,,
31,R051,I.S. 51 - STATEN ISLAND,DOE - Skilled Trades,EARTHQUAKE REMEDIATION WORK- DISPLACED STONES,Construction,In-Progress,2024-04-08,,,,62561.0,0.0,DSF0001106079,False,,,
31,R052,P.S. 52 - STATEN ISLAND,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,165000.0,0.0,DSF0001086643,False,,,
31,R052,P.S. 52 - STATEN ISLAND,DOE - RESOA,FY17 RESO A ROOM CONVERSIONS/PARTITIONING,Construction,PNS,,,PNS,,63190.0,0.0,DSF0000844866,False,,,
31,R052,P.S. 52 - STATEN ISLAND,DOE - RESOA,FY18 RESO A TOILETS-STUDENTS,Construction,In-Progress,2019-03-11,,,,328622.0,0.0,DSF0000866360,False,,,
31,R052,P.S. 52 - STATEN ISLAND,DOE - RESOA,FY20 RESO A BATHROOM UPGRADES,Construction,In-Progress,2021-10-20,,,,176003.0,0.0,DSF0000913471,False,,,
31,R052,P.S. 52 - STATEN ISLAND,DOE - RESOA,FY22 RESO A (MA) AUDITORIUM UPGRADE,Construction,In-Progress,2023-08-26,,,,144177.0,0.0,DSF0001032979,False,,,
31,R052,P.S. 52 - STATEN ISLAND,DOE - RESOA,FY23 RESO A CAFETERIA UPGRADE,Construction,In-Progress,2023-08-18,,,,139492.0,0.0,DSF0001035264,False,,,
31,R052,P.S. 52 - STATEN ISLAND,DOE - Skilled Trades,BATHROOM UPGRADES,Construction,In-Progress,2020-11-23,,,,134930.0,0.0,DSF0000913008,False,,,
31,R052,P.S. 52 - STATEN ISLAND,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,2024-05-25,,5/30/2024,,65832.0,,DSF0001084452,False,,,
31,R053,P.S. 53 - STATEN ISLAND,SCA CIP,FLOOD ELIMINATION,Scope,Complete,2022-09-02,2023-01-24,3/28/2023,14496.0,63295.0,63295.0,DSF0001111861,True,48799.0,336.6376931567329,1.0
31,R053,P.S. 53 - STATEN ISLAND,SCA CIP,FLOOD ELIMINATION,Design,Complete,2023-04-18,2023-09-19,12/14/2023,72482.0,88994.0,66256.0,DSF0001111861,True,-6226.0,-8.58971882674319,0.0
31,R053,P.S. 53 - STATEN ISLAND,SCA CIP,FLOOD ELIMINATION,Construction,PNS,,,PNS,1630841.0,1630841.0,24890.0,DSF0001111861,False,,,
31,R053,P.S. 53 - STATEN ISLAND,SCA CIP,FLOOD ELIMINATION,"CM,F&E",PNS,,,PNS,101475.0,101475.0,32493.0,DSF0001111861,False,,,
31,R053,P.S. 53 - STATEN ISLAND,SCA IEH,PO18-ABATEMENT OF FIBERGLASS PIPE JOINT INSULATION APPROX. 30SF,Construction,Complete,2024-01-23,,1/27/2024,,21423.0,12798.0,SCA0000072674,False,,,
31,R053,P.S. 53 - STATEN ISLAND,DIIT - IPDVS,DIIT IPDVS SERVER REFRESH,Purch & Install,Complete,2022-12-20,,2/3/2023,,50000.0,37660.0,DSF0001034847,False,,,
31,R053,P.S. 53 - STATEN ISLAND,DOE - RESOA,FY20 RESO A BATHROOM UPGRADES,Construction,In-Progress,2021-07-19,,,,292668.0,0.0,DSF0000913141,False,,,
31,R053,P.S. 53 - STATEN ISLAND,DOE - RESOA,FY21 RESO A BATHROOM UPGRADES,Construction,In-Progress,2022-03-18,,,,458000.0,0.0,DSF0000961472,False,,,
31,R053,P.S. 53 - STATEN ISLAND,DOE - RESOA,FY21 RESO A LIBRARY UPGRADE,Construction,In-Progress,2023-02-17,,,,90326.0,0.0,DSF0001008402,False,,,
31,R053,P.S. 53 - STATEN ISLAND,DOE - RESOA,FY22 RESO A BATHROOM UPGRADE,Construction,In-Progress,2023-07-07,,,,157135.0,0.0,DSF0001033337,False,,,
31,R053,P.S. 53 - STATEN ISLAND,DOE - RESOA,FY22 RESO A ROOM CONVERSION,Construction,PNS,,,PNS,,250000.0,0.0,DSF0001035062,False,,,
31,R053,P.S. 53 - STATEN ISLAND,DOE - RESOA,FY23 RESO A BATHROOM UPGRADES,Construction,PNS,,,PNS,,500000.0,0.0,DSF0001036138,False,,,
31,R053,P.S. 53 - STATEN ISLAND,DOE - RESOA,FY24 RESO A ROOM CONVERSION,Construction,In-Progress,2024-03-07,,,,400000.0,0.0,DSF0001086644,False,,,
31,R053,P.S. 53 - STATEN ISLAND,DOE - Skilled Trades,WATER HEATERS,Construction,In-Progress,2016-03-09,,,,75200.0,0.0,DSF0000793004,False,,,
31,R053,P.S. 53 - STATEN ISLAND,DOE - Skilled Trades,WATER MAIN REPAIR,Construction,In-Progress,2018-03-13,,,,62279.0,0.0,DSF0000888996,False,,,
31,R053,P.S. 53 - STATEN ISLAND,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,2024-05-28,,6/7/2024,,65832.0,,DSF0001084453,False,,,
31,R054,P.S. 54 - STATEN ISLAND,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,75000.0,0.0,DSF0001086645,False,,,
31,R054,P.S. 54 - STATEN ISLAND,DOE - Skilled Trades,WATER HEATERS,Construction,In-Progress,2017-04-04,,,,75200.0,0.0,DSF0000793020,False,,,
31,R054,P.S. 54 - STATEN ISLAND,DOE - Skilled Trades,ACE STEAM SYSTEM OPTIMIZATION,Construction,In-Progress,2022-07-25,,,,156825.0,0.0,DSF0001034443,False,,,
31,R054,P.S. 54 - STATEN ISLAND,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,2024-05-07,,5/17/2024,,65832.0,9998.0,DSF0001084454,False,,,
31,R055,P.S. 55 - STATEN ISLAND,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Scope,Complete,2021-04-15,2021-09-15,7/2/2021,84190.0,103020.0,103020.0,"DSF0001008806, DSF0001000455",True,18830.0,22.36607673120323,1.0
31,R055,P.S. 55 - STATEN ISLAND,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Design,Complete,2021-07-08,2021-12-09,3/31/2022,420950.0,551501.0,453808.0,"DSF0001008806, DSF0001000455",True,32858.0,7.805677633923269,1.0
31,R055,P.S. 55 - STATEN ISLAND,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Construction,In-Progress,2022-07-05,2024-07-03,,9471375.0,8656870.0,7787211.0,"DSF0001008806, DSF0001000455",True,-1684164.0,-17.781620936770004,0.0
31,R055,P.S. 55 - STATEN ISLAND,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,"CM,F&E",In-Progress,2022-07-05,2024-07-03,,589330.0,559754.0,551531.0,"DSF0001008806, DSF0001000455",True,-37799.0,-6.413893743742895,0.0
31,R055,P.S. 55 - STATEN ISLAND,DIIT - RESOA,FY22 RESO A TECHNOLOGY UPGRADE,Purch & Install,In-Progress,2023-11-10,,,,75000.0,0.0,DSF0001033997,False,,,
31,R055,P.S. 55 - STATEN ISLAND,DIIT - RESOA,FY23 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,100000.0,0.0,DSF0001036140,False,,,
31,R055,P.S. 55 - STATEN ISLAND,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,50000.0,0.0,DSF0001086646,False,,,
31,R055,P.S. 55 - STATEN ISLAND,DOE - RESOA,FY20 RESO A PLAYGROUND UPGRADE,Construction,In-Progress,2022-11-01,,,,203882.0,0.0,DSF0000914143,False,,,
31,R055,P.S. 55 - STATEN ISLAND,DOE - Skilled Trades,DEP/DOE WATER CONSERVATION FIXTURE RETROFIT PROGRAM,Construction,In-Progress,2022-02-08,,,,83508.0,0.0,DSF0001009088,False,,,
31,R056,P.S. 56 - STATEN ISLAND,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Scope,Complete,2022-06-30,2022-11-16,10/26/2022,84240.0,142824.0,122370.0,"DSF0001027476, DSF0001027477, DSF0001027478",True,38130.0,45.263532763532766,1.0
31,R056,P.S. 56 - STATEN ISLAND,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Design,Complete,2022-11-09,2023-04-14,4/4/2023,421199.0,430442.0,377161.0,"DSF0001027476, DSF0001027477, DSF0001027478",True,-44038.0,-10.455390444896592,0.0
31,R056,P.S. 56 - STATEN ISLAND,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Construction,In-Progress,2023-07-07,2025-01-06,,9477000.0,8511464.0,3610271.0,"DSF0001027476, DSF0001027477, DSF0001027478",True,-5866729.0,-61.904917167880136,0.0
31,R056,P.S. 56 - STATEN ISLAND,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,"CM,F&E",In-Progress,2023-07-07,2025-01-06,,589679.0,403705.0,389477.0,"DSF0001027476, DSF0001027477, DSF0001027478",True,-200202.0,-33.95101402627531,0.0
31,R056,P.S. 56 - STATEN ISLAND,SCA Furniture & Equipment,FY23 RESO A MOBILE STEM CARTS,F&E,PNS,,,PNS,350000.0,350000.0,0.0,DSF0001036141,False,,,
31,R056,P.S. 56 - STATEN ISLAND,Fast Track Projects,FY24 RESO A GYMNASIUM UPGRADE,Construction,PNS,,,FTK,,200000.0,0.0,DSF0001086647,False,,,
31,R056,P.S. 56 - STATEN ISLAND,DIIT - IPDVS,DIIT IPDVS SERVER REFRESH,Purch & Install,Complete,2022-12-19,,3/9/2023,,50000.0,35642.0,DSF0001034848,False,,,
31,R056,P.S. 56 - STATEN ISLAND,DIIT - RESOA,FY09 RESO A SECURITY CAMERA,Purch & Install,PNS,,,PNS,,154077.0,0.0,DSF0000623174,False,,,
31,R056,P.S. 56 - STATEN ISLAND,DIIT - RESOA,FY21 RESO A TECHNOLOGY UPGRADE,Purch & Install,In-Progress,2021-03-14,,,,250000.0,0.0,DSF0000961468,False,,,
31,R056,P.S. 56 - STATEN ISLAND,DIIT - RESOA,FY22 RESO A TECHNOLOGY UPGRADE,Purch & Install,In-Progress,2023-12-07,,,,225000.0,0.0,DSF0001033338,False,,,
31,R056,P.S. 56 - STATEN ISLAND,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,200000.0,0.0,DSF0001086648,False,,,
31,R056,P.S. 56 - STATEN ISLAND,DOE - RESOA,FY19 RESO A SCIENCE LAB UPGRADES,Construction,In-Progress,2019-12-16,,,,65784.0,0.0,DSF0000890712,False,,,
31,R056,P.S. 56 - STATEN ISLAND,DOE - RESOA,RESO A ROOM CONVERSION,Construction,In-Progress,2021-07-09,,,,56090.0,0.0,DSF0000960890,False,,,
31,R056,P.S. 56 - STATEN ISLAND,DOE - RESOA,RESO A GREENROOF,Construction,PNS,,,PNS,,50000.0,0.0,DSF0001083768,False,,,
31,R056,P.S. 56 - STATEN ISLAND,DOE - RESOA,RESO A CAFETERIA UPGRADE,Construction,PNS,,,PNS,,99072.0,0.0,DSF0001111871,False,,,
31,R056,P.S. 56 - STATEN ISLAND,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,2023-12-21,,1/5/2024,,50832.0,,DSF0001084456,False,,,
